tahun,bulan,minggu,kategori,jumlah_order,kategori_encoded
2017,11,47,home_confort,18,47
2017,11,47,home_construction,19,48
2017,11,47,housewares,167,49
2017,11,47,kitchen_dining_laundry_garden_furniture,16,51
2017,11,47,luggage_accessories,19,53
2017,11,47,market_place,6,54
2017,11,47,musical_instruments,19,56
2017,11,47,office_furniture,13,57
2017,11,47,perfumery,130,59
2017,11,47,pet_shop,36,60
2017,11,47,small_appliances,15,63
2017,11,47,sports_leisure,222,65
2017,11,47,stationery,50,66
2017,11,47,tablets_printing_image,4,67
2017,11,47,telephony,159,68
2017,11,47,toys,204,69
2017,11,47,watches_gifts,163,70
2017,11,48,agro_industry_and_commerce,2,0
2017,11,48,air_conditioning,3,1
2017,11,48,art,1,2
2017,11,48,audio,7,4
2017,11,48,auto,53,5
2017,11,48,baby,26,6
2017,11,48,bed_bath_table,153,7
2017,11,48,books_general_interest,11,8
2017,11,48,books_technical,2,10
2017,11,48,christmas_supplies,6,12
2017,11,48,computers_accessories,102,15
2017,11,48,consoles_games,16,16
2017,11,48,construction_tools_construction,11,17
2017,11,48,construction_tools_lights,2,18
2017,11,48,construction_tools_safety,1,19
2017,11,48,cool_stuff,45,20
2017,11,48,costruction_tools_garden,2,21
2017,11,48,costruction_tools_tools,2,22
2017,11,48,drinks,2,24
2017,11,48,dvds_blu_ray,2,25
2017,11,48,electronics,61,26
2017,11,48,fashio_female_clothing,1,27
2017,11,48,fashion_bags_accessories,30,28
2017,11,48,fashion_male_clothing,3,30
2017,11,48,fashion_shoes,3,31
2017,11,48,fashion_underwear_beach,6,33
2017,11,48,fixed_telephony,1,34
2017,11,48,food,3,36
2017,11,48,food_drink,7,37
2017,11,48,furniture_decor,122,39
2017,11,48,furniture_living_room,14,40
2017,11,48,furniture_mattress_and_upholstery,1,41
2017,11,48,garden_tools,76,42
2017,11,48,health_beauty,117,43
2017,11,48,home_appliances,13,44
2017,11,48,home_appliances_2,3,45
2017,11,48,home_confort,12,47
2017,11,48,home_construction,7,48
2017,11,48,housewares,76,49
2017,11,48,industry_commerce_and_business,2,50
2017,11,48,kitchen_dining_laundry_garden_furniture,4,51
2017,11,48,la_cuisine,1,52
2017,11,48,luggage_accessories,7,53
2017,11,48,market_place,1,54
2017,11,48,musical_instruments,6,56
2017,11,48,office_furniture,15,57
2017,11,48,party_supplies,1,58
2017,11,48,perfumery,65,59
2017,11,48,pet_shop,21,60
2017,11,48,signaling_and_security,1,62
2017,11,48,small_appliances,4,63
2017,11,48,sports_leisure,116,65
2017,11,48,stationery,23,66
2017,11,48,telephony,67,68
2017,11,48,toys,126,69
2017,11,48,watches_gifts,61,70
2017,12,48,agro_industry_and_commerce,1,0
2017,12,48,air_conditioning,1,1
2017,12,48,auto,27,5
2017,12,48,baby,16,6
2017,12,48,bed_bath_table,83,7
2017,12,48,books_general_interest,2,8
2017,12,48,books_technical,1,10
2017,12,48,computers_accessories,36,15
2017,12,48,consoles_games,8,16
2017,12,48,construction_tools_construction,6,17
2017,12,48,construction_tools_safety,1,19
2017,12,48,cool_stuff,27,20
2017,12,48,costruction_tools_tools,1,22
2017,12,48,drinks,3,24
2017,12,48,electronics,22,26
2017,12,48,fashion_bags_accessories,19,28
2017,12,48,fashion_shoes,1,31
2017,12,48,fashion_underwear_beach,1,33
2017,12,48,fixed_telephony,1,34
2017,12,48,flowers,1,35
2017,12,48,food,1,36
2017,12,48,food_drink,2,37
2017,12,48,furniture_decor,54,39
2017,12,48,furniture_living_room,8,40
2017,12,48,furniture_mattress_and_upholstery,1,41
2017,12,48,garden_tools,21,42
2017,12,48,health_beauty,66,43
2017,12,48,home_appliances,5,44
2017,12,48,home_appliances_2,1,45
2017,12,48,home_confort,4,47
2017,12,48,home_construction,6,48
2017,12,48,housewares,37,49
2017,12,48,kitchen_dining_laundry_garden_furniture,2,51
2017,12,48,luggage_accessories,4,53
2017,12,48,musical_instruments,5,56
2017,12,48,office_furniture,7,57
2017,12,48,perfumery,28,59
2017,12,48,pet_shop,11,60
2017,12,48,small_appliances,6,63
2017,12,48,sports_leisure,63,65
2017,12,48,stationery,34,66
2017,12,48,tablets_printing_image,1,67
2017,12,48,telephony,29,68
2017,12,48,toys,83,69
2017,12,48,watches_gifts,52,70
2017,12,49,agro_industry_and_commerce,4,0
2017,12,49,air_conditioning,2,1
2017,12,49,art,1,2
2017,12,49,audio,1,4
2017,12,49,auto,85,5
2017,12,49,baby,47,6
2017,12,49,bed_bath_table,137,7
2017,12,49,books_general_interest,12,8
2017,12,49,books_imported,1,9
2017,12,49,books_technical,2,10
2017,12,49,christmas_supplies,4,12
2017,12,49,computers,6,14
2017,12,49,computers_accessories,88,15
2017,12,49,consoles_games,17,16
2017,12,49,construction_tools_construction,6,17
2017,12,49,construction_tools_lights,1,18
2017,12,49,construction_tools_safety,2,19
2017,12,49,cool_stuff,88,20
2017,12,49,costruction_tools_garden,3,21
2017,12,49,diapers_and_hygiene,2,23
2017,12,49,drinks,6,24
2017,12,49,electronics,64,26
2017,12,49,fashion_bags_accessories,31,28
2017,12,49,fashion_male_clothing,2,30
2017,12,49,fashion_shoes,1,31
2017,12,49,fashion_underwear_beach,4,33
2017,12,49,fixed_telephony,1,34
2017,12,49,flowers,1,35
2017,12,49,food,4,36
2017,12,49,food_drink,8,37
2017,12,49,furniture_decor,106,39
2017,12,49,furniture_living_room,6,40
2017,12,49,furniture_mattress_and_upholstery,1,41
2017,12,49,garden_tools,106,42
2017,12,49,health_beauty,137,43
2017,12,49,home_appliances,7,44
2017,12,49,home_appliances_2,3,45
2017,12,49,home_confort,3,47
2017,12,49,home_construction,11,48
2017,12,49,housewares,87,49
2017,12,49,industry_commerce_and_business,1,50
2017,12,49,kitchen_dining_laundry_garden_furniture,4,51
2017,12,49,luggage_accessories,19,53
2017,12,49,market_place,5,54
2017,12,49,musical_instruments,11,56
2017,12,49,office_furniture,20,57
2017,12,49,party_supplies,1,58
2017,12,49,perfumery,74,59
2017,12,49,pet_shop,21,60
2017,12,49,small_appliances,9,63
2017,12,49,sports_leisure,159,65
2017,12,49,stationery,51,66
2017,12,49,tablets_printing_image,3,67
2017,12,49,telephony,72,68
2017,12,49,toys,172,69
2017,12,49,watches_gifts,79,70
2017,12,50,art,1,2
2017,12,50,audio,8,4
2017,12,50,auto,85,5
2017,12,50,baby,33,6
2017,12,50,bed_bath_table,122,7
2017,12,50,books_general_interest,10,8
2017,12,50,books_imported,1,9
2017,12,50,books_technical,1,10
2017,12,50,christmas_supplies,3,12
2017,12,50,computers,8,14
2017,12,50,computers_accessories,56,15
2017,12,50,consoles_games,29,16
2017,12,50,construction_tools_construction,8,17
2017,12,50,construction_tools_safety,1,19
2017,12,50,cool_stuff,64,20
2017,12,50,costruction_tools_tools,3,22
2017,12,50,drinks,8,24
2017,12,50,dvds_blu_ray,1,25
2017,12,50,electronics,50,26
2017,12,50,fashion_bags_accessories,35,28
2017,12,50,fashion_male_clothing,1,30
2017,12,50,fashion_shoes,6,31
2017,12,50,fashion_sport,1,32
2017,12,50,fashion_underwear_beach,3,33
2017,12,50,fixed_telephony,1,34
2017,12,50,food,1,36
2017,12,50,food_drink,8,37
2017,12,50,furniture_decor,86,39
2017,12,50,furniture_living_room,5,40
2017,12,50,furniture_mattress_and_upholstery,2,41
2017,12,50,garden_tools,77,42
2017,12,50,health_beauty,118,43
2017,12,50,home_appliances_2,2,45
2017,12,50,home_confort,5,47
2017,12,50,home_construction,13,48
2017,12,50,housewares,67,49
2017,12,50,industry_commerce_and_business,3,50
2017,12,50,kitchen_dining_laundry_garden_furniture,3,51
2017,12,50,luggage_accessories,6,53
2017,12,50,market_place,3,54
2017,12,50,musical_instruments,13,56
2017,12,50,office_furniture,13,57
2017,12,50,party_supplies,1,58
2017,12,50,perfumery,66,59
2017,12,50,pet_shop,17,60
2017,12,50,signaling_and_security,1,62
2017,12,50,small_appliances,7,63
2017,12,50,sports_leisure,128,65
2017,12,50,stationery,62,66
2017,12,50,tablets_printing_image,2,67
2017,12,50,telephony,50,68
2017,12,50,toys,105,69
2017,12,50,watches_gifts,108,70
2017,12,51,agro_industry_and_commerce,3,0
2017,12,51,art,1,2
2017,12,51,audio,4,4
2017,12,51,auto,46,5
2017,12,51,baby,29,6
2017,12,51,bed_bath_table,105,7
2017,12,51,books_general_interest,9,8
2017,12,51,books_imported,1,9
2017,12,51,cds_dvds_musicals,1,11
2017,12,51,christmas_supplies,5,12
2017,12,51,computers,3,14
2017,12,51,computers_accessories,66,15
2017,12,51,consoles_games,16,16
2017,12,51,construction_tools_construction,2,17
2017,12,51,construction_tools_safety,3,19
2017,12,51,cool_stuff,31,20
2017,12,51,costruction_tools_garden,3,21
2017,12,51,drinks,10,24
2017,12,51,electronics,37,26
2017,12,51,fashion_bags_accessories,21,28
2017,12,51,fashion_male_clothing,1,30
2017,12,51,fashion_shoes,3,31
2017,12,51,fashion_underwear_beach,2,33
2017,12,51,fixed_telephony,1,34
2017,12,51,food,2,36
2017,12,51,food_drink,1,37
2017,12,51,furniture_decor,66,39
2017,12,51,furniture_living_room,1,40
2017,12,51,furniture_mattress_and_upholstery,4,41
2017,12,51,garden_tools,47,42
2017,12,51,health_beauty,81,43
2017,12,51,home_appliances,1,44
2017,12,51,home_appliances_2,2,45
2017,12,51,home_confort,1,47
2017,12,51,home_construction,4,48
2017,12,51,housewares,64,49
2017,12,51,industry_commerce_and_business,2,50
2017,12,51,kitchen_dining_laundry_garden_furniture,7,51
2017,12,51,luggage_accessories,4,53
2017,12,51,market_place,5,54
2017,12,51,musical_instruments,7,56
2017,12,51,office_furniture,4,57
2017,12,51,perfumery,35,59
2017,12,51,pet_shop,10,60
2017,12,51,small_appliances,3,63
2017,12,51,sports_leisure,83,65
2017,12,51,stationery,54,66
2017,12,51,telephony,52,68
2017,12,51,toys,41,69
2017,12,51,watches_gifts,65,70
2017,12,52,agro_industry_and_commerce,3,0
2017,12,52,audio,4,4
2017,12,52,auto,20,5
2017,12,52,baby,14,6
2017,12,52,bed_bath_table,99,7
2017,12,52,books_general_interest,8,8
2017,12,52,christmas_supplies,4,12
2017,12,52,computers,6,14
2017,12,52,computers_accessories,38,15
2017,12,52,consoles_games,22,16
2017,12,52,construction_tools_construction,5,17
2017,12,52,construction_tools_lights,1,18
2017,12,52,cool_stuff,38,20
2017,12,52,costruction_tools_tools,2,22
2017,12,52,drinks,7,24
2017,12,52,electronics,36,26
2017,12,52,fashion_bags_accessories,28,28
2017,12,52,fashion_shoes,2,31
2017,12,52,fashion_underwear_beach,3,33
2017,12,52,fixed_telephony,1,34
2017,12,52,food,5,36
2017,12,52,food_drink,2,37
2017,12,52,furniture_bedroom,1,38
2017,12,52,furniture_decor,66,39
2017,12,52,garden_tools,72,42
2017,12,52,health_beauty,58,43
2017,12,52,home_appliances,3,44
2017,12,52,home_confort,1,47
2017,12,52,home_construction,4,48
2017,12,52,housewares,33,49
2017,12,52,industry_commerce_and_business,3,50
2017,12,52,kitchen_dining_laundry_garden_furniture,4,51
2017,12,52,luggage_accessories,13,53
2017,12,52,market_place,1,54
2017,12,52,musical_instruments,6,56
2017,12,52,office_furniture,4,57
2017,12,52,perfumery,30,59
2017,12,52,pet_shop,13,60
2017,12,52,signaling_and_security,1,62
2017,12,52,small_appliances,2,63
2017,12,52,sports_leisure,51,65
2017,12,52,stationery,47,66
2017,12,52,telephony,57,68
2017,12,52,toys,35,69
2017,12,52,watches_gifts,49,70
2018,1,1,agro_industry_and_commerce,4,0
2018,1,1,air_conditioning,2,1
2018,1,1,art,3,2
2018,1,1,audio,2,4
2018,1,1,auto,54,5
2018,1,1,baby,47,6
2018,1,1,bed_bath_table,158,7
2018,1,1,books_general_interest,9,8
2018,1,1,books_technical,1,10
2018,1,1,christmas_supplies,2,12
2018,1,1,cine_photo,1,13
2018,1,1,computers,5,14
2018,1,1,computers_accessories,82,15
2018,1,1,consoles_games,18,16
2018,1,1,construction_tools_construction,13,17
2018,1,1,cool_stuff,63,20
2018,1,1,costruction_tools_garden,5,21
2018,1,1,drinks,16,24
2018,1,1,dvds_blu_ray,1,25
2018,1,1,electronics,84,26
2018,1,1,fashion_bags_accessories,29,28
2018,1,1,fashion_male_clothing,3,30
2018,1,1,fashion_sport,1,32
2018,1,1,fashion_underwear_beach,1,33
2018,1,1,fixed_telephony,2,34
2018,1,1,flowers,2,35
2018,1,1,food,3,36
2018,1,1,food_drink,3,37
2018,1,1,furniture_bedroom,2,38
2018,1,1,furniture_decor,142,39
2018,1,1,furniture_living_room,2,40
2018,1,1,furniture_mattress_and_upholstery,1,41
2018,1,1,garden_tools,36,42
2018,1,1,health_beauty,108,43
2018,1,1,home_appliances,5,44
2018,1,1,home_appliances_2,3,45
2018,1,1,home_confort,5,47
2018,1,1,home_construction,4,48
2018,1,1,housewares,57,49
2018,1,1,industry_commerce_and_business,6,50
2018,1,1,kitchen_dining_laundry_garden_furniture,4,51
2018,1,1,la_cuisine,1,52
2018,1,1,luggage_accessories,13,53
2018,1,1,market_place,2,54
2018,1,1,musical_instruments,12,56
2018,1,1,office_furniture,22,57
2018,1,1,perfumery,39,59
2018,1,1,pet_shop,21,60
2018,1,1,signaling_and_security,2,62
2018,1,1,small_appliances,13,63
2018,1,1,sports_leisure,98,65
2018,1,1,stationery,107,66
2018,1,1,telephony,65,68
2018,1,1,toys,44,69
2018,1,1,watches_gifts,60,70
2018,1,2,agro_industry_and_commerce,4,0
2018,1,2,air_conditioning,5,1
2018,1,2,art,2,2
2018,1,2,audio,6,4
2018,1,2,auto,49,5
2018,1,2,baby,61,6
2018,1,2,bed_bath_table,189,7
2018,1,2,books_general_interest,14,8
2018,1,2,books_imported,2,9
2018,1,2,books_technical,1,10
2018,1,2,christmas_supplies,2,12
2018,1,2,computers,4,14
2018,1,2,computers_accessories,174,15
2018,1,2,consoles_games,11,16
2018,1,2,construction_tools_construction,8,17
2018,1,2,construction_tools_lights,2,18
2018,1,2,construction_tools_safety,6,19
2018,1,2,cool_stuff,76,20
2018,1,2,costruction_tools_garden,8,21
2018,1,2,costruction_tools_tools,2,22
2018,1,2,drinks,18,24
2018,1,2,electronics,80,26
2018,1,2,fashion_bags_accessories,32,28
2018,1,2,fashion_male_clothing,1,30
2018,1,2,fashion_shoes,1,31
2018,1,2,fashion_sport,1,32
2018,1,2,fashion_underwear_beach,3,33
2018,1,2,fixed_telephony,2,34
2018,1,2,flowers,4,35
2018,1,2,food,3,36
2018,1,2,food_drink,3,37
2018,1,2,furniture_bedroom,2,38
2018,1,2,furniture_decor,148,39
2018,1,2,furniture_living_room,6,40
2018,1,2,furniture_mattress_and_upholstery,3,41
2018,1,2,garden_tools,58,42
2018,1,2,health_beauty,153,43
2018,1,2,home_appliances,9,44
2018,1,2,home_appliances_2,3,45
2018,1,2,home_confort,4,47
2018,1,2,home_construction,13,48
2018,1,2,housewares,81,49
2018,1,2,industry_commerce_and_business,6,50
2018,1,2,kitchen_dining_laundry_garden_furniture,3,51
2018,1,2,luggage_accessories,28,53
2018,1,2,market_place,3,54
2018,1,2,music,1,55
2018,1,2,musical_instruments,16,56
2018,1,2,office_furniture,31,57
2018,1,2,perfumery,51,59
2018,1,2,pet_shop,27,60
2018,1,2,signaling_and_security,1,62
2018,1,2,small_appliances,11,63
2018,1,2,small_appliances_home_oven_and_coffee,1,64
2018,1,2,sports_leisure,162,65
2018,1,2,stationery,129,66
2018,1,2,tablets_printing_image,1,67
2018,1,2,telephony,82,68
2018,1,2,toys,40,69
2018,1,2,watches_gifts,77,70
2018,1,3,agro_industry_and_commerce,6,0
2018,1,3,air_conditioning,7,1
2018,1,3,art,9,2
2018,1,3,audio,6,4
2018,1,3,auto,81,5
2018,1,3,baby,46,6
2018,1,3,bed_bath_table,179,7
2018,1,3,books_general_interest,8,8
2018,1,3,books_imported,2,9
2018,1,3,books_technical,3,10
2018,1,3,christmas_supplies,1,12
2018,1,3,cine_photo,1,13
2018,1,3,computers,1,14
2018,1,3,computers_accessories,147,15
2018,1,3,consoles_games,14,16
2018,1,3,construction_tools_construction,9,17
2018,1,3,construction_tools_lights,4,18
2018,1,3,construction_tools_safety,2,19
2018,1,3,cool_stuff,82,20
2018,1,3,costruction_tools_garden,7,21
2018,1,3,costruction_tools_tools,1,22
2018,1,3,drinks,2,24
2018,1,3,electronics,86,26
2018,1,3,fashio_female_clothing,1,27
2018,1,3,fashion_bags_accessories,33,28
2018,1,3,fashion_shoes,3,31
2018,1,3,fashion_underwear_beach,2,33
2018,1,3,fixed_telephony,5,34
2018,1,3,flowers,4,35
2018,1,3,food,3,36
2018,1,3,food_drink,3,37
2018,1,3,furniture_bedroom,1,38
2018,1,3,furniture_decor,169,39
2018,1,3,furniture_living_room,7,40
2018,1,3,furniture_mattress_and_upholstery,4,41
2018,1,3,garden_tools,52,42
2018,1,3,health_beauty,158,43
2018,1,3,home_appliances,9,44
2018,1,3,home_appliances_2,1,45
2018,1,3,home_confort,4,47
2018,1,3,home_construction,10,48
2018,1,3,housewares,82,49
2018,1,3,industry_commerce_and_business,3,50
2018,1,3,kitchen_dining_laundry_garden_furniture,3,51
2018,1,3,luggage_accessories,43,53
2018,1,3,market_place,5,54
2018,1,3,musical_instruments,7,56
2018,1,3,office_furniture,32,57
2018,1,3,party_supplies,1,58
2018,1,3,perfumery,49,59
2018,1,3,pet_shop,19,60
2018,1,3,signaling_and_security,4,62
2018,1,3,small_appliances,8,63
2018,1,3,sports_leisure,147,65
2018,1,3,stationery,77,66
2018,1,3,tablets_printing_image,1,67
2018,1,3,telephony,90,68
2018,1,3,toys,32,69
2018,1,3,watches_gifts,78,70
2018,1,4,agro_industry_and_commerce,2,0
2018,1,4,air_conditioning,11,1
2018,1,4,art,2,2
2018,1,4,audio,8,4
2018,1,4,auto,53,5
2018,1,4,baby,56,6
2018,1,4,bed_bath_table,199,7
2018,1,4,books_general_interest,11,8
2018,1,4,books_technical,6,10
2018,1,4,christmas_supplies,2,12
2018,1,4,computers,1,14
2018,1,4,computers_accessories,170,15
2018,1,4,consoles_games,7,16
2018,1,4,construction_tools_construction,9,17
2018,1,4,construction_tools_safety,2,19
2018,1,4,cool_stuff,55,20
2018,1,4,costruction_tools_garden,4,21
2018,1,4,costruction_tools_tools,3,22
2018,1,4,diapers_and_hygiene,5,23
2018,1,4,drinks,8,24
2018,1,4,electronics,64,26
2018,1,4,fashio_female_clothing,1,27
2018,1,4,fashion_bags_accessories,21,28
2018,1,4,fashion_male_clothing,1,30
2018,1,4,fashion_shoes,2,31
2018,1,4,fixed_telephony,1,34
2018,1,4,food,9,36
2018,1,4,food_drink,2,37
2018,1,4,furniture_decor,102,39
2018,1,4,furniture_living_room,4,40
2018,1,4,furniture_mattress_and_upholstery,1,41
2018,1,4,garden_tools,66,42
2018,1,4,health_beauty,148,43
2018,1,4,home_appliances,2,44
2018,1,4,home_appliances_2,2,45
2018,1,4,home_confort,4,47
2018,1,4,home_construction,11,48
2018,1,4,housewares,89,49
2018,1,4,industry_commerce_and_business,3,50
2018,1,4,kitchen_dining_laundry_garden_furniture,6,51
2018,1,4,luggage_accessories,29,53
2018,1,4,market_place,1,54
2018,1,4,musical_instruments,14,56
2018,1,4,office_furniture,44,57
2018,1,4,party_supplies,1,58
2018,1,4,perfumery,62,59
2018,1,4,pet_shop,17,60
2018,1,4,signaling_and_security,1,62
2018,1,4,small_appliances,14,63
2018,1,4,sports_leisure,133,65
2018,1,4,stationery,51,66
2018,1,4,tablets_printing_image,1,67
2018,1,4,telephony,83,68
2018,1,4,toys,33,69
2018,1,4,watches_gifts,88,70
2018,1,5,agro_industry_and_commerce,2,0
2018,1,5,air_conditioning,4,1
2018,1,5,art,3,2
2018,1,5,audio,4,4
2018,1,5,auto,30,5
2018,1,5,baby,9,6
2018,1,5,bed_bath_table,111,7
2018,1,5,books_general_interest,2,8
2018,1,5,books_imported,2,9
2018,1,5,books_technical,6,10
2018,1,5,christmas_supplies,3,12
2018,1,5,computers_accessories,115,15
2018,1,5,consoles_games,1,16
2018,1,5,construction_tools_construction,9,17
2018,1,5,construction_tools_lights,1,18
2018,1,5,construction_tools_safety,1,19
2018,1,5,cool_stuff,20,20
2018,1,5,costruction_tools_tools,2,22
2018,1,5,drinks,6,24
2018,1,5,dvds_blu_ray,1,25
2018,1,5,electronics,34,26
2018,1,5,fashio_female_clothing,1,27
2018,1,5,fashion_bags_accessories,10,28
2018,1,5,fashion_male_clothing,1,30
2018,1,5,fashion_shoes,3,31
2018,1,5,fashion_underwear_beach,2,33
2018,1,5,food,1,36
2018,1,5,furniture_decor,34,39
2018,1,5,furniture_living_room,3,40
2018,1,5,garden_tools,24,42
2018,1,5,health_beauty,52,43
2018,1,5,home_appliances,2,44
2018,1,5,home_appliances_2,4,45
2018,1,5,home_confort,1,47
2018,1,5,home_construction,2,48
2018,1,5,housewares,42,49
2018,1,5,kitchen_dining_laundry_garden_furniture,5,51
2018,1,5,luggage_accessories,13,53
2018,1,5,market_place,3,54
2018,1,5,musical_instruments,2,56
2018,1,5,office_furniture,13,57
2018,1,5,perfumery,22,59
2018,1,5,pet_shop,5,60
2018,1,5,small_appliances,7,63
2018,1,5,sports_leisure,102,65
2018,1,5,stationery,21,66
2018,1,5,telephony,48,68
2018,1,5,toys,12,69
2018,1,5,watches_gifts,52,70
2018,2,5,agro_industry_and_commerce,4,0
2018,2,5,air_conditioning,1,1
2018,2,5,audio,4,4
2018,2,5,auto,43,5
2018,2,5,baby,13,6
2018,2,5,bed_bath_table,94,7
2018,2,5,books_general_interest,4,8
2018,2,5,books_imported,1,9
2018,2,5,books_technical,5,10
2018,2,5,christmas_supplies,3,12
2018,2,5,computers_accessories,99,15
2018,2,5,consoles_games,6,16
2018,2,5,construction_tools_construction,12,17
2018,2,5,construction_tools_lights,1,18
2018,2,5,construction_tools_safety,2,19
2018,2,5,cool_stuff,20,20
2018,2,5,costruction_tools_garden,4,21
2018,2,5,costruction_tools_tools,3,22
2018,2,5,drinks,3,24
2018,2,5,electronics,54,26
2018,2,5,fashion_bags_accessories,11,28
2018,2,5,fixed_telephony,2,34
2018,2,5,flowers,1,35
2018,2,5,food,8,36
2018,2,5,food_drink,1,37
2018,2,5,furniture_decor,45,39
2018,2,5,furniture_living_room,4,40
2018,2,5,garden_tools,35,42
2018,2,5,health_beauty,78,43
2018,2,5,home_appliances,7,44
2018,2,5,home_appliances_2,2,45
2018,2,5,home_confort,1,47
2018,2,5,home_construction,3,48
2018,2,5,housewares,37,49
2018,2,5,industry_commerce_and_business,6,50
2018,2,5,kitchen_dining_laundry_garden_furniture,6,51
2018,2,5,luggage_accessories,5,53
2018,2,5,market_place,1,54
2018,2,5,musical_instruments,9,56
2018,2,5,office_furniture,28,57
2018,2,5,perfumery,33,59
2018,2,5,pet_shop,11,60
2018,2,5,small_appliances,7,63
2018,2,5,sports_leisure,72,65
2018,2,5,stationery,24,66
2018,2,5,tablets_printing_image,2,67
2018,2,5,telephony,44,68
2018,2,5,toys,17,69
2018,2,5,watches_gifts,45,70
2018,2,6,agro_industry_and_commerce,8,0
2018,2,6,air_conditioning,1,1
2018,2,6,art,7,2
2018,2,6,audio,2,4
2018,2,6,auto,52,5
2018,2,6,baby,40,6
2018,2,6,bed_bath_table,200,7
2018,2,6,books_general_interest,6,8
2018,2,6,books_technical,3,10
2018,2,6,christmas_supplies,10,12
2018,2,6,computers_accessories,209,15
2018,2,6,consoles_games,10,16
2018,2,6,construction_tools_construction,20,17
2018,2,6,construction_tools_lights,1,18
2018,2,6,construction_tools_safety,2,19
2018,2,6,cool_stuff,33,20
2018,2,6,costruction_tools_garden,7,21
2018,2,6,drinks,5,24
2018,2,6,dvds_blu_ray,1,25
2018,2,6,electronics,76,26
2018,2,6,fashion_bags_accessories,27,28
2018,2,6,fashion_shoes,4,31
2018,2,6,fashion_underwear_beach,3,33
2018,2,6,fixed_telephony,6,34
2018,2,6,flowers,2,35
2018,2,6,food,3,36
2018,2,6,food_drink,8,37
2018,2,6,furniture_bedroom,1,38
2018,2,6,furniture_decor,70,39
2018,2,6,furniture_living_room,3,40
2018,2,6,furniture_mattress_and_upholstery,2,41
2018,2,6,garden_tools,82,42
2018,2,6,health_beauty,146,43
2018,2,6,home_appliances,9,44
2018,2,6,home_appliances_2,4,45
2018,2,6,home_confort,7,47
2018,2,6,home_construction,7,48
2018,2,6,housewares,77,49
2018,2,6,industry_commerce_and_business,6,50
2018,2,6,kitchen_dining_laundry_garden_furniture,4,51
2018,2,6,luggage_accessories,14,53
2018,2,6,market_place,15,54
2018,2,6,musical_instruments,7,56
2018,2,6,office_furniture,26,57
2018,2,6,perfumery,49,59
2018,2,6,pet_shop,22,60
2018,2,6,signaling_and_security,3,62
2018,2,6,small_appliances,5,63
2018,2,6,small_appliances_home_oven_and_coffee,2,64
2018,2,6,sports_leisure,161,65
2018,2,6,stationery,34,66
2018,2,6,tablets_printing_image,2,67
2018,2,6,telephony,96,68
2018,2,6,toys,32,69
2018,2,6,watches_gifts,70,70
2018,2,7,agro_industry_and_commerce,3,0
2018,2,7,air_conditioning,4,1
2018,2,7,art,1,2
2018,2,7,audio,1,4
2018,2,7,auto,95,5
2018,2,7,baby,43,6
2018,2,7,bed_bath_table,181,7
2018,2,7,books_general_interest,9,8
2018,2,7,books_imported,1,9
2018,2,7,books_technical,7,10
2018,2,7,christmas_supplies,9,12
2018,2,7,cine_photo,1,13
2018,2,7,computers_accessories,205,15
2018,2,7,consoles_games,15,16
2018,2,7,construction_tools_construction,7,17
2018,2,7,construction_tools_lights,4,18
2018,2,7,construction_tools_safety,1,19
2018,2,7,cool_stuff,51,20
2018,2,7,costruction_tools_garden,6,21
2018,2,7,costruction_tools_tools,1,22
2018,2,7,drinks,13,24
2018,2,7,electronics,80,26
2018,2,7,fashio_female_clothing,1,27
2018,2,7,fashion_bags_accessories,23,28
2018,2,7,fashion_shoes,1,31
2018,2,7,fashion_underwear_beach,1,33
2018,2,7,fixed_telephony,2,34
2018,2,7,flowers,1,35
2018,2,7,food,7,36
2018,2,7,food_drink,2,37
2018,2,7,furniture_bedroom,1,38
2018,2,7,furniture_decor,119,39
2018,2,7,furniture_living_room,6,40
2018,2,7,garden_tools,90,42
2018,2,7,health_beauty,171,43
2018,2,7,home_appliances,7,44
2018,2,7,home_appliances_2,7,45
2018,2,7,home_confort,5,47
2018,2,7,home_construction,6,48
2018,2,7,housewares,103,49
2018,2,7,industry_commerce_and_business,11,50
2018,2,7,luggage_accessories,15,53
2018,2,7,market_place,6,54
2018,2,7,music,1,55
2018,2,7,musical_instruments,13,56
2018,2,7,office_furniture,7,57
2018,2,7,perfumery,53,59
2018,2,7,pet_shop,30,60
2018,2,7,signaling_and_security,6,62
2018,2,7,small_appliances,6,63
2018,2,7,small_appliances_home_oven_and_coffee,1,64
2018,2,7,sports_leisure,145,65
2018,2,7,stationery,22,66
2018,2,7,tablets_printing_image,5,67
2018,2,7,telephony,91,68
2018,2,7,toys,35,69
2018,2,7,watches_gifts,65,70
2018,2,8,agro_industry_and_commerce,4,0
2018,2,8,air_conditioning,4,1
2018,2,8,art,3,2
2018,2,8,audio,4,4
2018,2,8,auto,87,5
2018,2,8,baby,51,6
2018,2,8,bed_bath_table,143,7
2018,2,8,books_general_interest,6,8
2018,2,8,books_imported,1,9
2018,2,8,books_technical,5,10
2018,2,8,christmas_supplies,2,12
2018,2,8,cine_photo,1,13
2018,2,8,computers_accessories,296,15
2018,2,8,consoles_games,13,16
2018,2,8,construction_tools_construction,17,17
2018,2,8,construction_tools_lights,7,18
2018,2,8,construction_tools_safety,1,19
2018,2,8,cool_stuff,59,20
2018,2,8,costruction_tools_garden,2,21
2018,2,8,costruction_tools_tools,8,22
2018,2,8,diapers_and_hygiene,4,23
